,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
314,K12H6.1.1,ham-1,2800600.0,2804310,2804597,2812818.0,K12H6.2.1
315,Y25C1A.8b.1,ham-1,3076767.0,3076898,3077362,3087391.0,Y25C1A.5.1
316,Y25C1A.8b.2,ham-1,3075908.0,3076960,3077351,3087391.0,Y25C1A.5.1
317,K12H6.1.1,ham-1,2800600.0,2832084,2832510,2812818.0,K12H6.2.1
318,Y25C1A.8b.1,ham-1,3075908.0,3076898,3077362,3087391.0,Y25C1A.5.1
319,Y25C1A.8b.2,ham-1,3075908.0,3209120,3209666,3087391.0,Y25C1A.5.1
320,Y25C1A.8b.1,ham-1,3076767.0,3076960,3077351,3087391.0,Y25C1A.5.1
321,Y25C1A.8b.2,ham-1,3076767.0,3076887,3077408,3087391.0,Y25C1A.5.1
322,Y25C1A.8b.1,ham-1,3076767.0,3209120,3209666,3087391.0,Y25C1A.5.1
323,Y25C1A.8b.1,ham-1,3075908.0,3076960,3077351,3087391.0,Y25C1A.5.1
324,Y25C1A.8b.2,ham-1,3076934.0,3076887,3077408,3087391.0,Y25C1A.5.1
325,Y25C1A.8b.1,ham-1,3075908.0,3209120,3209666,3087391.0,Y25C1A.5.1
326,Y25C1A.8b.2,ham-1,3076767.0,3076898,3077362,3087391.0,Y25C1A.5.1
327,Y25C1A.8b.2,ham-1,3076934.0,3076898,3077362,3087391.0,Y25C1A.5.1
328,Y25C1A.8b.1,ham-1,3076959.0,3076887,3077408,3087391.0,Y25C1A.5.1
329,Y25C1A.8b.2,ham-1,3076767.0,3076960,3077351,3087391.0,Y25C1A.5.1
330,Y25C1A.8b.1,ham-1,3076959.0,3076898,3077362,3087391.0,Y25C1A.5.1
331,Y25C1A.8b.2,ham-1,3076934.0,3076960,3077351,3087391.0,Y25C1A.5.1
332,Y25C1A.8b.2,ham-1,3076767.0,3209120,3209666,3087391.0,Y25C1A.5.1
333,Y25C1A.8b.2,ham-1,3076934.0,3209120,3209666,3087391.0,Y25C1A.5.1
334,Y25C1A.8b.1,ham-1,3076959.0,3076960,3077351,3087391.0,Y25C1A.5.1
335,Y25C1A.8a.1,ham-1,3076953.0,3076887,3077408,3087391.0,Y25C1A.5.1
336,Y25C1A.8a.1,ham-1,3076953.0,3076898,3077362,3087391.0,Y25C1A.5.1
337,Y25C1A.8b.1,ham-1,3076959.0,3209120,3209666,3087391.0,Y25C1A.5.1
338,Y25C1A.8a.1,ham-1,3076953.0,3076960,3077351,3087391.0,Y25C1A.5.1
339,Y25C1A.8a.1,ham-1,3076953.0,3209120,3209666,3087391.0,Y25C1A.5.1
340,ZC239.12.1,ham-1,3208779.0,3209120,3209666,3210593.0,ZC239.6.1
341,F39E9.6.2,ham-1,3312567.0,3315183,3315252,3326392.0,Y46D2A.1.3
342,F39E9.6.1,ham-1,3313542.0,3315183,3315252,3326392.0,Y46D2A.1.3
343,F39E9.6.2,ham-1,3312288.0,3315183,3315252,3326392.0,Y46D2A.1.3
344,F39E9.6.2,ham-1,3312567.0,3428220,3428485,3326392.0,Y46D2A.1.3
345,F39E9.6.1,ham-1,3313542.0,3428220,3428485,3326392.0,Y46D2A.1.3
346,ZC239.12.1,ham-1,3208779.0,3209155,3209666,3210593.0,ZC239.6.1
347,F39E9.6.2,ham-1,3312288.0,3428220,3428485,3326392.0,Y46D2A.1.3
348,ZC239.12.1,ham-1,3208779.0,3270672,3270962,3210593.0,ZC239.6.1
349,F39E9.6.1,ham-1,3313262.0,3315183,3315252,3326392.0,Y46D2A.1.3
350,C16C8.2.1,ham-1,3436512.0,3439144,3439797,3441372.0,C16C8.17.1
351,F18A12.8a.1,ham-1,3425533.0,3428220,3428485,3431234.0,C16C8.18.1
352,C16C8.2.1,ham-1,3436512.0,3439181,3439741,3441372.0,C16C8.17.1
353,F39E9.6.1,ham-1,3313262.0,3428220,3428485,3326392.0,Y46D2A.1.3
354,F18A12.8a.1,ham-1,3425533.0,3428225,3428482,3431234.0,C16C8.18.1
355,C16C8.2.1,ham-1,3436512.0,3482229,3482625,3441372.0,C16C8.17.1
356,Y49F6B.8.1,ham-1,3481684.0,3482229,3482625,3490078.0,Y49F6B.4.1
357,F18A12.8a.1,ham-1,3425533.0,3439144,3439797,3431234.0,C16C8.18.1
358,Y49F6B.8.1,ham-1,3481684.0,3482237,3482560,3490078.0,Y49F6B.4.1
359,Y49F6B.10.1,ham-1,3502570.0,3502617,3503097,3504827.0,Y49F6B.2.1
360,W09G10.4b.1,ham-1,3543865.0,3547189,3547708,3553396.0,W10G11.19.1
361,W09G10.1a.1,ham-1,3521410.0,3521408,3521789,3523360.0,W09G10.9.1
362,W09G10.4a.1,ham-1,3546431.0,3547189,3547708,3553396.0,W10G11.19.1
363,Y49F6B.8.1,ham-1,3481684.0,3482243,3482625,3490078.0,Y49F6B.4.1
364,W09G10.4b.1,ham-1,3544707.0,3547189,3547708,3553396.0,W10G11.19.1
365,Y49F6B.10.1,ham-1,3502570.0,3502637,3503090,3504827.0,Y49F6B.2.1
366,W09G10.1a.1,ham-1,3521410.0,3523591,3523951,3523360.0,W09G10.9.1
367,W09G10.4b.1,ham-1,3544707.0,3547195,3547753,3553396.0,W10G11.19.1
368,W09G10.4a.1,ham-1,3546431.0,3547195,3547753,3553396.0,W10G11.19.1
369,Y49F6B.8.1,ham-1,3481684.0,3502617,3503097,3490078.0,Y49F6B.4.1
370,F19B10.10.1,ham-1,3680437.0,3682693,3683191,3684447.0,F19B10.1.1
371,F19B10.10.2,ham-1,3680437.0,3682693,3683191,3684447.0,F19B10.1.1
372,W09G10.4b.1,ham-1,3544707.0,3547275,3547712,3553396.0,W10G11.19.1
373,Y49F6B.10.1,ham-1,3502570.0,3518598,3519646,3504827.0,Y49F6B.2.1
374,F19B10.10.1,ham-1,3680437.0,3682716,3683188,3684447.0,F19B10.1.1
375,W09G10.4a.1,ham-1,3546431.0,3547275,3547712,3553396.0,W10G11.19.1
376,F19B10.10.2,ham-1,3681415.0,3682693,3683191,3684447.0,F19B10.1.1
377,W09G10.4b.1,ham-1,3544707.0,3553320,3553936,3553396.0,W10G11.19.1
378,F19B10.10.2,ham-1,3680437.0,3682716,3683188,3684447.0,F19B10.1.1
379,F19B10.10.2,ham-1,3681415.0,3682716,3683188,3684447.0,F19B10.1.1
380,W09G10.4b.1,ham-1,3543865.0,3547195,3547753,3553396.0,W10G11.19.1
381,F19B10.10.1,ham-1,3680437.0,3682773,3683151,3684447.0,F19B10.1.1
382,W09G10.4a.1,ham-1,3546431.0,3553320,3553936,3553396.0,W10G11.19.1
383,W09G10.4b.1,ham-1,3543865.0,3547275,3547712,3553396.0,W10G11.19.1
384,F19B10.10.2,ham-1,3681415.0,3682773,3683151,3684447.0,F19B10.1.1
385,F54D10.5.1,ham-1,3808177.0,3808107,3808521,3813347.0,F54D10.3.1
386,W09G10.4b.1,ham-1,3543865.0,3553320,3553936,3553396.0,W10G11.19.1
387,F19B10.10.2,ham-1,3680437.0,3682773,3683151,3684447.0,F19B10.1.1
388,F19B10.10.1,ham-1,3680437.0,3808107,3808521,3684447.0,F19B10.1.1
389,F54D10.5.1,ham-1,3808177.0,3808108,3808546,3813347.0,F54D10.3.1
390,F19B10.10.2,ham-1,3681415.0,3808107,3808521,3684447.0,F19B10.1.1
391,F19B10.10.2,ham-1,3680437.0,3808107,3808521,3684447.0,F19B10.1.1
392,F54D10.5.1,ham-1,3808177.0,3808155,3808459,3813347.0,F54D10.3.1
393,F53C3.13e.1,ham-1,3927993.0,3929446,3929912,3932178.0,Y14H12B.2.1
394,F53C3.13f.1,ham-1,3927982.0,3929446,3929912,3932178.0,Y14H12B.2.1
395,F53C3.13c.1,ham-1,3927988.0,3929446,3929912,3932178.0,Y14H12B.2.1
396,F53C3.13e.1,ham-1,3927993.0,3929459,3929908,3932178.0,Y14H12B.2.1
397,F54D10.5.1,ham-1,3808177.0,3810540,3811141,3813347.0,F54D10.3.1
398,F53C3.13b.1,ham-1,3927991.0,3929446,3929912,3932178.0,Y14H12B.2.1
399,F53C3.13d.1,ham-1,3927982.0,3929446,3929912,3932178.0,Y14H12B.2.1
400,K10G6.4.1,ham-1,3975065.0,3974961,3975206,3977970.0,K10G6.2.1
401,F53C3.13f.1,ham-1,3927982.0,3929459,3929908,3932178.0,Y14H12B.2.1
402,F53C3.13d.1,ham-1,3927982.0,3929459,3929908,3932178.0,Y14H12B.2.1
403,F53C3.13a.1,ham-1,3927982.0,3929446,3929912,3932178.0,Y14H12B.2.1
404,F53C3.13c.1,ham-1,3927988.0,3929459,3929908,3932178.0,Y14H12B.2.1
405,Y14H12A.5.1,ham-1,3996075.0,4011677,4011800,4015770.0,K07D4.7a.1
406,K10G6.4.1,ham-1,3975065.0,3974974,3975176,3977970.0,K10G6.2.1
407,F53C3.13f.1,ham-1,3927982.0,3929481,3929881,3932178.0,Y14H12B.2.1
408,F53C3.13a.1,ham-1,3927982.0,3929459,3929908,3932178.0,Y14H12B.2.1
409,F53C3.13d.1,ham-1,3927982.0,3929481,3929881,3932178.0,Y14H12B.2.1
410,F53C3.13d.2,ham-1,3927989.0,3929446,3929912,3932178.0,Y14H12B.2.1
411,F53C3.13e.1,ham-1,3927993.0,3929481,3929881,3932178.0,Y14H12B.2.1
412,F54D10.5.1,ham-1,3808177.0,3810553,3810960,3813347.0,F54D10.3.1
413,F53C3.13a.1,ham-1,3927982.0,3929481,3929881,3932178.0,Y14H12B.2.1
414,K10G6.4.1,ham-1,3975065.0,4011677,4011800,3977970.0,K10G6.2.1
415,Y14H12A.5.1,ham-1,3996075.0,4044341,4044757,4015770.0,K07D4.7a.1
416,F53C3.13b.1,ham-1,3927991.0,3929459,3929908,3932178.0,Y14H12B.2.1
417,F53C3.13f.1,ham-1,3927982.0,3949976,3950081,3932178.0,Y14H12B.2.1
418,F53C3.13d.1,ham-1,3927982.0,3949976,3950081,3932178.0,Y14H12B.2.1
419,F53C3.13a.1,ham-1,3927982.0,3949976,3950081,3932178.0,Y14H12B.2.1
420,F53C3.13d.2,ham-1,3927989.0,3929459,3929908,3932178.0,Y14H12B.2.1
421,F53C3.13c.1,ham-1,3927988.0,3929481,3929881,3932178.0,Y14H12B.2.1
422,F53C3.13e.1,ham-1,3927993.0,3949976,3950081,3932178.0,Y14H12B.2.1
423,F54D10.5.1,ham-1,3808177.0,3810586,3811064,3813347.0,F54D10.3.1
424,F53C3.13d.2,ham-1,3927989.0,3929481,3929881,3932178.0,Y14H12B.2.1
425,F53C3.13b.1,ham-1,3927991.0,3929481,3929881,3932178.0,Y14H12B.2.1
426,K07D4.3.2,ham-1,4044546.0,4044341,4044757,4058892.0,W06A11.2.2
427,F53C3.13c.1,ham-1,3927988.0,3949976,3950081,3932178.0,Y14H12B.2.1
428,F53C3.13d.2,ham-1,3927989.0,3949976,3950081,3932178.0,Y14H12B.2.1
429,K07D4.3.2,ham-1,4044330.0,4044341,4044757,4058892.0,W06A11.2.2
430,F53C3.13b.1,ham-1,3927991.0,3949976,3950081,3932178.0,Y14H12B.2.1
431,K07D4.3.2,ham-1,4044546.0,4044346,4044747,4058892.0,W06A11.2.2
432,F54D10.5.1,ham-1,3808177.0,3816209,3816550,3813347.0,F54D10.3.1
433,K07D4.3.2,ham-1,4044330.0,4044346,4044747,4058892.0,W06A11.2.2
434,K07D4.3.2,ham-1,4044546.0,4044374,4044751,4058892.0,W06A11.2.2
435,K07D4.3.2,ham-1,4044330.0,4044374,4044751,4058892.0,W06A11.2.2
436,K07D4.3.1,ham-1,4044330.0,4044341,4044757,4058892.0,W06A11.2.2
437,K07D4.3.2,ham-1,4044546.0,4047815,4048252,4058892.0,W06A11.2.2
438,K07D4.3.2,ham-1,4044330.0,4047815,4048252,4058892.0,W06A11.2.2
439,C01F1.6.1,ham-1,4288211.0,4288629,4288861,4298885.0,C01F1.3a.1
440,K07D4.3.2,ham-1,4044546.0,4047868,4048249,4058892.0,W06A11.2.2
441,K07D4.3.2,ham-1,4044330.0,4047868,4048249,4058892.0,W06A11.2.2
442,C01F1.6.1,ham-1,4288211.0,4288639,4288858,4298885.0,C01F1.3a.1
443,K07D4.3.1,ham-1,4044330.0,4044346,4044747,4058892.0,W06A11.2.2
444,K07D4.3.2,ham-1,4044546.0,4089207,4089614,4058892.0,W06A11.2.2
445,K07D4.3.2,ham-1,4044330.0,4089207,4089614,4058892.0,W06A11.2.2
446,C01F1.6.1,ham-1,4288211.0,4298995,4299804,4298885.0,C01F1.3a.1
447,K07D4.3.1,ham-1,4044330.0,4044374,4044751,4058892.0,W06A11.2.2
448,B0286.4c.7,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
449,B0286.4c.4,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
450,K07D4.3.1,ham-1,4044330.0,4047815,4048252,4058892.0,W06A11.2.2
451,B0286.4c.9,ham-1,4374701.0,4376254,4377364,4379585.0,B0286.5.1
452,B0286.4c.2,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
453,B0286.4c.3,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
454,B0286.4c.5,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
455,B0286.4c.2,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
456,B0286.4c.9,ham-1,4374701.0,4376281,4377312,4379585.0,B0286.5.1
457,B0286.4c.6,ham-1,4374698.0,4376254,4377364,4379585.0,B0286.5.1
458,B0286.4c.3,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
459,B0286.4c.2,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
460,B0286.4c.7,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
461,B0286.4c.7,ham-1,4375011.0,4376254,4377364,4379585.0,B0286.5.1
462,B0286.4c.5,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
463,B0286.4c.8,ham-1,4374704.0,4376254,4377364,4379585.0,B0286.5.1
464,B0286.4c.2,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
465,B0286.4c.3,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
466,B0286.4c.9,ham-1,4374701.0,4376412,4377310,4379585.0,B0286.5.1
467,B0286.4c.3,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
468,B0286.4c.6,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
469,B0286.4c.8,ham-1,4374704.0,4376281,4377312,4379585.0,B0286.5.1
470,B0286.4c.5,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
471,B0286.4c.7,ham-1,4375011.0,4376281,4377312,4379585.0,B0286.5.1
472,K07D4.3.1,ham-1,4044330.0,4047868,4048249,4058892.0,W06A11.2.2
473,B0286.4c.6,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
474,B0286.4c.7,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
475,B0286.4c.5,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
476,B0286.4b.1,ham-1,4375041.0,4376254,4377364,4379585.0,B0286.5.1
477,B0286.4c.8,ham-1,4374704.0,4376412,4377310,4379585.0,B0286.5.1
478,B0286.4c.6,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
479,B0286.4c.7,ham-1,4375011.0,4376412,4377310,4379585.0,B0286.5.1
480,B0286.4c.4,ham-1,4374698.0,4376281,4377312,4379585.0,B0286.5.1
481,B0286.4c.9,ham-1,4374701.0,4419846,4420364,4379585.0,B0286.5.1
482,B0286.4b.1,ham-1,4375041.0,4376281,4377312,4379585.0,B0286.5.1
483,B0286.4c.7,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
484,B0286.4c.4,ham-1,4375711.0,4376254,4377364,4379585.0,B0286.5.1
485,B0286.4c.8,ham-1,4374704.0,4419846,4420364,4379585.0,B0286.5.1
486,B0286.4c.7,ham-1,4375011.0,4419846,4420364,4379585.0,B0286.5.1
487,B0286.4c.1,ham-1,4375348.0,4376254,4377364,4379585.0,B0286.5.1
488,B0286.4b.1,ham-1,4375041.0,4376412,4377310,4379585.0,B0286.5.1
489,K07D4.3.1,ham-1,4044330.0,4089207,4089614,4058892.0,W06A11.2.2
490,B0286.4c.4,ham-1,4374698.0,4376412,4377310,4379585.0,B0286.5.1
491,B0286.4c.4,ham-1,4375711.0,4376281,4377312,4379585.0,B0286.5.1
492,B0286.4c.1,ham-1,4375348.0,4376281,4377312,4379585.0,B0286.5.1
493,B0286.4b.1,ham-1,4375041.0,4419846,4420364,4379585.0,B0286.5.1
494,B0286.4c.4,ham-1,4375711.0,4376412,4377310,4379585.0,B0286.5.1
495,B0286.4c.4,ham-1,4374698.0,4419846,4420364,4379585.0,B0286.5.1
496,B0286.4c.6,ham-1,4375350.0,4376254,4377364,4379585.0,B0286.5.1
497,B0286.4c.3,ham-1,4375348.0,4376254,4377364,4379585.0,B0286.5.1
498,B0286.4c.4,ham-1,4375711.0,4419846,4420364,4379585.0,B0286.5.1
499,B0286.4c.1,ham-1,4375348.0,4376412,4377310,4379585.0,B0286.5.1
500,B0286.4c.3,ham-1,4375348.0,4376281,4377312,4379585.0,B0286.5.1
501,B0286.4c.3,ham-1,4375711.0,4376254,4377364,4379585.0,B0286.5.1
502,B0286.4c.1,ham-1,4375348.0,4419846,4420364,4379585.0,B0286.5.1
503,B0286.4c.6,ham-1,4375350.0,4376281,4377312,4379585.0,B0286.5.1
504,B0286.4c.3,ham-1,4375711.0,4376281,4377312,4379585.0,B0286.5.1
505,B0286.4c.3,ham-1,4375348.0,4376412,4377310,4379585.0,B0286.5.1
506,B0286.4c.5,ham-1,4375721.0,4376254,4377364,4379585.0,B0286.5.1
507,B0286.4c.4,ham-1,4376464.0,4376254,4377364,4379585.0,B0286.5.1
508,B0286.4c.2,ham-1,4375711.0,4376254,4377364,4379585.0,B0286.5.1
509,B0286.4c.3,ham-1,4375348.0,4419846,4420364,4379585.0,B0286.5.1
510,B0286.4c.5,ham-1,4375348.0,4376254,4377364,4379585.0,B0286.5.1
511,B0286.4c.6,ham-1,4375350.0,4376412,4377310,4379585.0,B0286.5.1
512,B0286.4c.4,ham-1,4376464.0,4376281,4377312,4379585.0,B0286.5.1
513,B0286.4c.2,ham-1,4376458.0,4376254,4377364,4379585.0,B0286.5.1
514,B0286.4c.1,ham-1,4375711.0,4376254,4377364,4379585.0,B0286.5.1
515,B0286.4c.2,ham-1,4375348.0,4376254,4377364,4379585.0,B0286.5.1
516,B0286.4c.3,ham-1,4375711.0,4376412,4377310,4379585.0,B0286.5.1
517,B0286.4c.4,ham-1,4376464.0,4376412,4377310,4379585.0,B0286.5.1
518,B0286.4c.2,ham-1,4375348.0,4376281,4377312,4379585.0,B0286.5.1
519,B0286.4c.3,ham-1,4376465.0,4376254,4377364,4379585.0,B0286.5.1
520,B0286.4c.5,ham-1,4375721.0,4376281,4377312,4379585.0,B0286.5.1
521,B0286.4c.6,ham-1,4375350.0,4419846,4420364,4379585.0,B0286.5.1
522,B0286.4c.2,ham-1,4375348.0,4376412,4377310,4379585.0,B0286.5.1
523,B0286.4c.2,ham-1,4376458.0,4376281,4377312,4379585.0,B0286.5.1
524,B0286.4c.1,ham-1,4375711.0,4376281,4377312,4379585.0,B0286.5.1
525,B0286.4c.3,ham-1,4376465.0,4376281,4377312,4379585.0,B0286.5.1
526,B0286.4c.5,ham-1,4375348.0,4376281,4377312,4379585.0,B0286.5.1
527,B0286.4c.1,ham-1,4375711.0,4376412,4377310,4379585.0,B0286.5.1
528,B0286.4c.4,ham-1,4376464.0,4419846,4420364,4379585.0,B0286.5.1
529,B0286.4c.2,ham-1,4375348.0,4419846,4420364,4379585.0,B0286.5.1
530,B0286.4c.3,ham-1,4375711.0,4419846,4420364,4379585.0,B0286.5.1
531,B0286.4c.2,ham-1,4376458.0,4376412,4377310,4379585.0,B0286.5.1
532,B0286.4c.2,ham-1,4375711.0,4376281,4377312,4379585.0,B0286.5.1
533,B0286.4c.5,ham-1,4375721.0,4376412,4377310,4379585.0,B0286.5.1
534,B0286.4c.3,ham-1,4376465.0,4376412,4377310,4379585.0,B0286.5.1
535,B0286.4c.1,ham-1,4375711.0,4419846,4420364,4379585.0,B0286.5.1
536,B0286.4c.2,ham-1,4375711.0,4376412,4377310,4379585.0,B0286.5.1
537,B0286.4c.2,ham-1,4376458.0,4419846,4420364,4379585.0,B0286.5.1
538,ZK430.7.1,ham-1,4424902.0,4424856,4425188,4432498.0,ZK430.1.1
539,B0286.4a.1,ham-1,4376458.0,4376254,4377364,4379585.0,B0286.5.1
540,B0286.4c.3,ham-1,4376465.0,4419846,4420364,4379585.0,B0286.5.1
541,B0286.4c.5,ham-1,4375721.0,4419846,4420364,4379585.0,B0286.5.1
542,B0286.4c.1,ham-1,4376458.0,4376254,4377364,4379585.0,B0286.5.1
543,B0286.4a.1,ham-1,4376458.0,4376281,4377312,4379585.0,B0286.5.1
544,ZK430.7.1,ham-1,4424902.0,4424880,4425163,4432498.0,ZK430.1.1
545,B0286.4c.2,ham-1,4375711.0,4419846,4420364,4379585.0,B0286.5.1
546,B0286.4c.5,ham-1,4375348.0,4376412,4377310,4379585.0,B0286.5.1
547,B0286.4c.1,ham-1,4376458.0,4376281,4377312,4379585.0,B0286.5.1
548,B0286.4a.1,ham-1,4376458.0,4376412,4377310,4379585.0,B0286.5.1
549,ZK430.7.1,ham-1,4424902.0,4505267,4505363,4432498.0,ZK430.1.1
550,B0286.4c.5,ham-1,4375348.0,4419846,4420364,4379585.0,B0286.5.1
551,T05C1.4c.1,ham-1,4493472.0,4505267,4505363,4516035.0,B0304.3.1
552,B0286.4a.1,ham-1,4376458.0,4419846,4420364,4379585.0,B0286.5.1
553,B0286.4c.1,ham-1,4376458.0,4376412,4377310,4379585.0,B0286.5.1
554,T05C1.4c.1,ham-1,4493472.0,4505343,4505350,4516035.0,B0304.3.1
555,B0286.4c.1,ham-1,4376458.0,4419846,4420364,4379585.0,B0286.5.1
556,T05C1.4c.1,ham-1,4493472.0,4506405,4507262,4516035.0,B0304.3.1
557,T05C1.4c.1,ham-1,4493472.0,4506411,4507161,4516035.0,B0304.3.1
558,T05C1.4c.1,ham-1,4493472.0,4518356,4518659,4516035.0,B0304.3.1
559,T05A7.5.1,ham-1,4655934.0,4658326,4658455,4662013.0,T05A7.12.1
560,T05A7.6.1,ham-1,4671792.0,4672408,4673048,4673602.0,T05A7.4.1
561,F10G7.8.1,ham-1,4698294.0,4698165,4698641,4700798.0,F10G7.4.1
562,T05A7.5.1,ham-1,4655934.0,4672408,4673048,4662013.0,T05A7.12.1
563,F10G7.9b.1,ham-1,4706355.0,4706182,4706738,4709775.0,F10G7.2.1
564,F10G7.8.2,ham-1,4698427.0,4698165,4698641,4700798.0,F10G7.4.1
565,F10G7.9b.1,ham-1,4706142.0,4706182,4706738,4709775.0,F10G7.2.1
566,T05A7.6.1,ham-1,4671792.0,4672408,4673069,4673602.0,T05A7.4.1
567,F10G7.9b.1,ham-1,4706267.0,4706182,4706738,4709775.0,F10G7.2.1
568,F10G7.9b.1,ham-1,4706142.0,4706209,4706734,4709775.0,F10G7.2.1
569,F10G7.9a.1,ham-1,4706388.0,4706182,4706738,4709775.0,F10G7.2.1
570,F10G7.8.1,ham-1,4698294.0,4698187,4698635,4700798.0,F10G7.4.1
571,F10G7.9b.1,ham-1,4706355.0,4706209,4706734,4709775.0,F10G7.2.1
572,F10G7.8.2,ham-1,4698294.0,4698165,4698641,4700798.0,F10G7.4.1
573,T05A7.6.1,ham-1,4671792.0,4676299,4676459,4673602.0,T05A7.4.1
574,F10G7.9b.1,ham-1,4706030.0,4706182,4706738,4709775.0,F10G7.2.1
575,F10G7.9b.1,ham-1,4706485.0,4706182,4706738,4709775.0,F10G7.2.1
576,F10G7.9b.1,ham-1,4706267.0,4706209,4706734,4709775.0,F10G7.2.1
577,F10G7.8.2,ham-1,4698427.0,4698187,4698635,4700798.0,F10G7.4.1
578,F10G7.9a.1,ham-1,4706388.0,4706209,4706734,4709775.0,F10G7.2.1
579,F10G7.8.1,ham-1,4698294.0,4698261,4698628,4700798.0,F10G7.4.1
580,F10G7.9b.1,ham-1,4706142.0,4706352,4706705,4709775.0,F10G7.2.1
581,F10G7.9b.1,ham-1,4706355.0,4706352,4706705,4709775.0,F10G7.2.1
582,F10G7.9b.1,ham-1,4706267.0,4706352,4706705,4709775.0,F10G7.2.1
583,F10G7.9a.1,ham-1,4706388.0,4706352,4706705,4709775.0,F10G7.2.1
584,F10G7.8.1,ham-1,4698294.0,4701635,4702025,4700798.0,F10G7.4.1
585,F10G7.9b.1,ham-1,4706485.0,4706209,4706734,4709775.0,F10G7.2.1
586,F10G7.8.2,ham-1,4698294.0,4698187,4698635,4700798.0,F10G7.4.1
587,F10G7.9b.1,ham-1,4706267.0,4726072,4726464,4709775.0,F10G7.2.1
588,F10G7.8.2,ham-1,4698427.0,4698261,4698628,4700798.0,F10G7.4.1
589,F10G7.9b.1,ham-1,4706030.0,4706209,4706734,4709775.0,F10G7.2.1
590,F10G7.10.2,ham-1,4726155.0,4726072,4726464,4727328.0,F10G7.11.1
591,F10G7.9b.1,ham-1,4706485.0,4706352,4706705,4709775.0,F10G7.2.1
592,F10G7.9b.1,ham-1,4706355.0,4726072,4726464,4709775.0,F10G7.2.1
593,F10G7.10.1,ham-1,4726161.0,4726072,4726464,4727328.0,F10G7.11.1
594,F10G7.9b.1,ham-1,4706142.0,4726072,4726464,4709775.0,F10G7.2.1
595,F10G7.10.2,ham-1,4726264.0,4726072,4726464,4727328.0,F10G7.11.1
596,F10G7.9b.1,ham-1,4706485.0,4726072,4726464,4709775.0,F10G7.2.1
597,F10G7.10.1,ham-1,4726161.0,4731548,4731590,4727328.0,F10G7.11.1
598,F10G7.8.2,ham-1,4698427.0,4701635,4702025,4700798.0,F10G7.4.1
599,F10G7.9a.1,ham-1,4706388.0,4726072,4726464,4709775.0,F10G7.2.1
600,F10G7.8.2,ham-1,4698294.0,4698261,4698628,4700798.0,F10G7.4.1
601,F10G7.9b.1,ham-1,4706030.0,4706352,4706705,4709775.0,F10G7.2.1
602,F10G7.10.2,ham-1,4726155.0,4731548,4731590,4727328.0,F10G7.11.1
603,F26G1.4.1,ham-1,4766384.0,4767635,4768042,4770533.0,F26G1.5.1
604,F10G7.10.2,ham-1,4726264.0,4731548,4731590,4727328.0,F10G7.11.1
605,C27D9.2.1,ham-1,4756851.0,4762515,4763212,4764003.0,F26G1.2b.1
606,F10G7.8.2,ham-1,4698294.0,4701635,4702025,4700798.0,F10G7.4.1
607,F26G1.4.1,ham-1,4766384.0,4769204,4769547,4770533.0,F26G1.5.1
608,C27D9.2.1,ham-1,4756851.0,4762515,4763220,4764003.0,F26G1.2b.1
609,F10G7.9b.1,ham-1,4706030.0,4726072,4726464,4709775.0,F10G7.2.1
610,C33F10.7a.1,ham-1,4821739.0,4821589,4822119,4823268.0,C33F10.8.1
611,C33F10.13.1,ham-1,4827884.0,4828016,4828449,4832350.0,C33F10.2.1
612,F26G1.4.1,ham-1,4766384.0,4791305,4791634,4770533.0,F26G1.5.1
613,C27D9.2.1,ham-1,4756851.0,4762599,4763107,4764003.0,F26G1.2b.1
614,C33F10.7a.1,ham-1,4821739.0,4821589,4822211,4823268.0,C33F10.8.1
615,C33F10.13.1,ham-1,4827884.0,4828064,4828445,4832350.0,C33F10.2.1
616,C33F10.13.1,ham-1,4827884.0,4851159,4852144,4832350.0,C33F10.2.1
617,C27D9.2.1,ham-1,4756851.0,4764292,4764348,4764003.0,F26G1.2b.1
618,C33F10.7a.1,ham-1,4821739.0,4828016,4828449,4823268.0,C33F10.8.1
